Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),BMI,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Experience_Level
56,0.4310341913689156,1.182658004007498,187,124,74,0.7476705780745703,927.0,13.2,3.5,5,23.59,True,False,False,True,3
53,1.5258232994881835,0.9421886034991471,176,130,62,-1.696650042382616,444.0,23.3,2.9,3,31.04,True,False,False,False,1
50,-0.7509505094324181,-1.1418795342398924,199,120,50,1.999639676357519,1042.0,19.3,2.7,5,23.27,False,False,False,True,3
47,-0.16964655821864777,0.3009368688102113,162,153,54,0.032259664770027965,1060.0,15.6,2.7,5,19.69,False,True,False,False,3
54,-0.4409217354517405,-1.5426618684204774,171,120,58,1.4332727033247565,940.0,17.2,2.7,4,27.55,False,False,False,True,3
40,-0.74610630983897,2.064379139204783,198,138,74,0.5092002736397226,1085.0,24.0,2.5,3,14.85,True,False,False,False,2
27,-0.19871175577933603,0.3009368688102113,171,121,66,-0.9514303410237179,569.0,34.4,2.0,3,22.44,False,False,True,False,1
22,-0.5523383261010464,0.9421886034991471,161,140,65,-2.2332082273610228,393.0,21.5,2.3,3,18.37,True,False,True,False,1
53,-0.27137474968105735,-0.18000193220649052,181,139,57,-0.5937248843714464,663.0,25.1,2.4,4,23.53,False,True,False,False,2
51,-0.8381461021144839,-1.7831312689288283,182,142,66,0.5092002736397226,914.0,27.4,2.4,3,25.02,False,False,False,False,1
48,1.0123381425826863,-0.18000193220649052,189,140,64,-0.7427688246432262,700.0,28.2,3.5,3,32.7,True,False,False,False,2
27,-0.7557947090258663,0.5414062693185623,164,143,73,0.3899651214222988,994.0,27.1,1.5,2,18.1,False,False,False,False,1
36,0.5036971852706369,1.743753271860315,168,123,50,1.6121254316508924,1218.0,11.2,3.5,5,22.32,True,True,False,False,3
49,-0.6104687212224236,1.182658004007498,180,131,61,-0.3552545799365995,739.0,21.3,3.0,4,17.44,True,False,True,False,2
18,-0.4263891366713964,-0.09984546537037356,170,141,54,2.148683616629299,1396.0,18.6,2.7,5,27.68,False,False,False,True,3
22,-1.3516312590199813,0.3810933356463283,164,139,73,-0.6533424604801583,795.0,20.7,2.4,3,14.59,True,True,False,False,1
21,0.3535269978737464,1.4231274045158473,194,137,55,1.6121254316508924,1356.0,11.7,3.5,4,22.41,True,False,False,True,3
33,-0.46029853382553315,-0.7410972000593093,186,120,74,0.956332094455062,948.0,16.4,2.7,5,24.13,False,False,True,False,3
41,-0.31981674561553824,0.3810933356463283,161,149,50,-0.11678427550175181,900.0,25.6,2.6,3,21.39,True,True,False,False,2
33,1.593642093796457,-0.9815666005676585,183,152,74,0.4197739094766547,1170.0,27.3,3.3,4,41.6,True,False,True,False,2
19,1.0414033401433747,1.0223450703352641,190,143,50,-0.14659306355610777,952.0,25.3,2.3,4,27.79,True,False,False,True,2
45,-0.3924797395172596,-1.2220360010760094,192,133,59,-1.7860764065456838,395.0,34.3,2.3,2,26.57,False,False,False,False,1
49,1.5548884970488726,-0.6609407332231924,198,155,59,-0.17640185161046373,921.0,29.5,3.1,3,39.3,True,False,False,False,2
44,-1.2402146683706752,0.3009368688102113,189,124,52,-1.1302830693498533,491.0,28.6,2.6,2,15.5,False,False,False,True,1
37,-0.19871175577933603,-1.7831312689288283,196,130,66,0.032259664770027965,448.0,32.8,2.4,2,30.89,False,False,False,False,1
41,-0.36341454195657136,-0.2601583990426075,187,143,68,-1.4581797379477686,545.0,27.4,3.4,2,23.14,True,False,False,True,1
29,-0.27137474968105735,-0.18000193220649052,190,150,60,-1.4879885260021244,627.0,28.9,2.9,2,23.53,True,True,False,False,1
52,-1.1287980777213693,0.4612498024824453,170,132,67,-1.2197094335129213,555.0,24.5,2.3,2,15.88,True,True,False,False,1
50,-0.20840015496623235,-0.3403148658787245,182,135,51,-0.17640185161046373,729.0,30.3,2.0,2,24.55,False,True,False,False,1
50,0.6344905742937355,-0.7410972000593093,161,143,58,1.3140375511073328,1203.0,12.1,3.5,4,32.63,True,False,False,False,3
54,2.5334168149253866,1.743753271860315,199,132,73,0.27072996920487563,882.0,28.5,2.9,3,33.45,True,False,True,False,2
29,0.7023093686020083,1.663596805024198,186,143,66,1.8505957360857392,1479.0,11.1,3.5,5,23.65,True,False,False,False,3
20,2.4559096214302167,0.7818756698269131,194,145,63,-0.027357911338683948,997.0,22.4,3.2,3,37.53,True,False,False,False,2
18,-0.5620267252879427,1.0223450703352641,161,121,53,-1.1302830693498533,586.0,23.7,3.0,3,18.12,True,False,True,False,1
50,-0.16964655821864777,-0.01968899853425658,198,135,66,-0.0571666993930399,753.0,27.3,2.0,4,23.56,False,False,True,False,2
57,-0.6153129208158717,-1.6228183352565944,196,157,66,0.1514948169874518,926.0,30.6,1.8,3,26.36,False,False,True,False,2
27,0.14038221576203022,1.984222672368666,180,165,61,0.032259664770027965,1025.0,21.3,2.3,2,19.71,True,False,True,False,1
46,1.0220265417695826,0.7818756698269131,164,120,69,0.6284354258571464,873.0,23.2,3.2,3,28.59,True,False,False,False,2
30,-0.2762189492745052,0.22078040197409435,180,168,67,-0.027357911338683948,1155.0,29.1,3.1,2,22.17,True,False,False,True,1
29,2.300895234439878,1.182658004007498,188,130,52,0.1514948169874518,937.0,24.1,3.2,4,34.63,True,True,False,False,2
48,-0.10182776391037424,-0.6609407332231924,179,154,60,0.5986266378027905,1012.0,32.5,1.9,4,26.58,False,False,False,True,2
19,1.2109503259140577,-0.18000193220649052,197,162,74,-1.2793270096216331,740.0,21.1,2.4,2,34.12,True,False,False,False,1
52,-0.26168635049416106,-0.7410972000593093,179,148,67,-0.2658282157735316,779.0,27.5,2.4,3,25.67,False,False,True,False,1
40,-0.7703273078062104,-0.2601583990426075,184,156,53,-0.23601942771917564,920.0,33.1,2.4,4,20.2,False,True,False,False,2
34,-0.16964655821864777,-0.7410972000593093,161,136,66,0.4495826975310107,1055.0,27.6,2.8,3,46.9,True,True,False,False,2
43,-0.0291647700086529,-1.0617230674037754,191,158,67,0.1514948169874518,931.0,28.9,2.2,3,28.88,False,False,False,True,1
25,-0.6879759147175931,-1.7029748020927113,185,161,54,1.0755672466724857,1304.0,19.8,2.7,5,26.05,False,False,False,False,3
46,-1.0464466846327516,-0.5807842663870754,165,147,63,-1.6668412543282602,463.0,34.1,1.9,2,19.1,False,False,False,False,1
43,-1.5211782447906643,-0.5807842663870754,162,148,59,0.2111123930961637,886.0,34.6,2.3,3,15.5,False,False,False,False,2
27,0.7604397637233855,-0.6609407332231924,192,162,64,1.6717430077596043,1622.0,12.1,3.5,4,33.2,True,True,False,False,3
43,1.76318907956714,0.3009368688102113,160,122,50,-0.5042985202083786,658.0,22.0,3.4,3,35.51,True,False,False,True,1
51,-0.16964655821864777,-1.1418795342398924,164,129,65,0.032259664770027965,499.0,31.3,2.3,3,26.52,False,True,False,False,1
58,-0.7267295114651777,-0.5006277995509585,172,161,60,-0.14659306355610777,964.0,26.8,2.9,2,21.27,True,True,False,False,1
24,-1.0948886805672327,-0.42047133271484144,178,133,72,-0.8620039768606501,710.0,21.3,2.8,3,18.29,True,False,True,False,1
21,1.3514321141240526,1.823909738696432,171,131,69,-0.8620039768606501,699.0,27.9,3.1,3,26.69,True,False,False,True,1
28,1.96664546249196,1.182658004007498,184,166,55,-0.6235336724258024,959.0,20.2,3.2,3,32.66,True,False,True,False,2
46,-0.9301858943899975,-0.01968899853425658,194,161,73,-1.0408567051867854,725.0,24.8,2.9,2,18.39,True,False,False,False,1
53,-1.0270698862589593,-1.2220360010760094,171,149,71,0.24092118115051966,898.0,28.3,2.2,3,21.26,False,True,False,False,2
42,0.5618275803920142,0.7017192029907962,189,151,65,0.8370969422376381,1151.0,13.7,3.5,5,26.01,True,False,False,True,3
38,0.4843203868968443,0.14062393513797736,164,151,51,1.194802398889909,1379.0,11.6,3.5,5,27.61,True,False,False,False,3
53,2.0247758576133372,-0.09984546537037356,193,161,50,0.30053875725923157,1084.0,28.3,2.2,4,31.3,True,False,False,True,2
27,-0.11636036269071837,-0.09984546537037356,181,151,73,-1.5476061021108365,615.0,25.9,3.6,3,18.35,True,True,False,False,1
54,0.21788940925719938,-0.9815666005676585,198,145,73,-0.4744897321540226,718.0,32.9,2.4,4,30.51,False,False,False,True,2
26,-0.9398742935768936,-0.5807842663870754,172,120,58,-0.5639160963170905,642.0,34.9,1.9,4,19.91,False,False,False,False,2
41,0.19366841128995893,0.3009368688102113,162,161,71,0.032259664770027965,920.0,31.8,2.2,4,25.05,False,False,True,False,2
52,-1.4291384525151507,-0.8212536668954246,179,121,61,0.4495826975310107,768.0,34.8,1.6,3,16.8,False,True,False,False,1
52,0.5763601791723583,-0.09984546537037356,190,136,66,1.3140375511073328,1144.0,10.1,3.5,5,26.39,True,False,True,False,3
53,-1.2499030675575715,0.3009368688102113,164,149,74,-0.5937248843714464,711.0,28.4,1.5,4,15.43,False,True,False,False,2
35,1.3998741100585335,1.743753271860315,183,158,64,-1.249518221567277,730.0,21.1,2.4,2,27.23,True,False,False,False,1
56,2.1507250470429873,1.4231274045158473,199,126,68,-1.7860764065456838,412.0,22.6,3.2,2,32.69,True,True,False,False,1
49,0.4213457921820193,0.9421886034991471,192,146,71,0.09187724087873987,932.0,28.4,3.4,4,24.31,True,False,True,False,2
41,0.3874363950278825,1.182658004007498,167,128,59,1.820786948031384,1185.0,10.2,3.5,5,23.33,True,True,False,False,3
40,-0.6492223179700082,1.2628144708436133,183,141,61,-0.11678427550175181,946.0,25.2,3.0,3,17.03,True,False,False,False,2
49,-1.182084273249298,-1.4625054015843604,179,153,63,0.06206845282438392,881.0,30.7,2.1,3,20.75,False,True,False,False,2
54,-1.3080334626789485,-1.7831312689288283,175,165,58,0.36015633336794284,1025.0,30.6,2.0,2,20.71,False,False,True,False,1
29,-0.2374653525269206,-0.01968899853425658,171,168,62,-0.5341073082627346,907.0,29.8,1.7,4,23.22,False,False,False,False,2
30,-0.6298455195962159,-1.3823489347482434,172,120,52,0.12168602893309584,780.0,32.9,1.6,3,25.22,False,False,True,False,2
40,-1.0416024850393035,-0.9014101337315416,198,128,70,-1.1600918574042094,612.0,21.3,3.3,2,20.1,True,True,False,False,1
42,-1.3080334626789485,0.3810933356463283,184,139,63,-1.9351203468174636,382.0,28.1,2.6,2,14.87,False,False,False,True,1
52,-0.3924797395172596,0.14062393513797736,191,138,70,0.6582442139115023,1011.0,26.2,2.8,4,21.63,True,False,True,False,2
58,-1.4242942529217024,-0.09984546537037356,183,155,59,-0.5341073082627346,753.0,31.9,2.3,3,17.93,False,True,False,False,1
47,0.7507513645364892,0.9421886034991471,168,159,65,0.5390090616940786,1133.0,24.0,3.6,3,26.32,True,False,False,True,2
34,-0.373102941143467,-0.8212536668954246,199,164,56,-1.3389445857303448,731.0,28.8,2.2,2,25.11,True,False,False,True,1
37,-0.8720554992686204,-1.2220360010760094,182,123,53,0.032259664770027965,597.0,29.2,2.4,2,22.56,False,False,False,False,1
42,-0.47967533219932507,2.064379139204783,172,128,69,0.3303475453135875,868.0,24.0,3.0,2,16.25,True,False,False,True,1
39,0.610269576326495,0.7818756698269131,191,160,72,2.0890660405205868,1725.0,10.2,3.5,5,26.02,True,False,True,False,3
30,-0.6976643139044891,-0.7410972000593093,174,141,74,1.7611693719226722,1304.0,17.8,2.7,4,22.28,False,False,True,False,3
36,0.5715159795789104,1.2628144708436133,195,137,60,0.032259664770027965,1492.0,13.5,3.5,5,24.16,True,False,False,True,3
53,-0.26653055008760956,-1.3823489347482434,164,131,65,0.4495826975310107,831.0,26.1,2.2,4,28.35,False,True,False,False,2
29,-0.6589107171569045,-0.8212536668954246,181,161,69,-1.2197094335129213,684.0,28.1,1.9,2,22.86,False,False,True,False,1
58,0.05803082267341257,-0.2601583990426075,175,162,53,0.06206845282438392,933.0,32.8,2.3,4,26.19,False,False,True,False,2
36,0.8088817596578665,-0.5807842663870754,169,158,71,0.36015633336794284,1199.0,23.7,3.4,4,33.17,True,False,False,False,2
29,0.6054253767330465,-0.5807842663870754,183,128,71,1.194802398889909,1169.0,11.2,3.5,4,31.63,True,True,False,False,3
26,0.004744627145483862,-0.5006277995509585,177,125,72,-0.9812391290780735,639.0,26.7,2.2,2,26.75,True,False,False,True,1
24,-0.16964655821864777,-1.3021924679121264,177,138,66,0.47939148558536665,980.0,27.0,2.1,3,27.82,False,True,False,False,2
45,0.2275778084440957,1.904066205532549,166,167,62,0.09187724087873987,1066.0,29.0,2.2,3,20.38,True,False,False,False,1
31,-1.2305262691837788,-0.5807842663870754,163,166,60,-0.4744897321540226,913.0,26.1,2.5,2,17.7,False,False,False,False,1
48,-0.8139251041472435,-1.7029748020927113,185,126,52,0.3303475453135875,777.0,32.1,2.1,4,24.91,False,True,False,False,2
36,1.8794498698098945,-0.7410972000593093,164,135,58,-0.7129600365888703,757.0,25.0,3.4,4,42.3,True,False,False,False,2
33,-0.7073527130913854,-0.42047133271484144,175,124,55,-1.0706654932411415,558.0,33.7,1.9,3,21.16,False,False,False,False,1
22,1.201261926727162,1.2628144708436133,194,135,71,-2.2033994393066667,386.0,21.3,2.2,2,27.84,True,False,False,False,1
52,-0.3440377435827787,-0.9815666005676585,185,120,70,0.24092118115051966,796.0,26.8,2.1,4,25.98,True,True,False,False,2
29,1.593642093796457,0.7017192029907962,177,156,60,0.09187724087873987,1107.0,25.7,2.5,4,32.51,True,False,False,False,2
42,0.7168419673823532,1.663596805024198,188,158,65,1.254419974998621,1314.0,12.4,3.5,4,23.73,True,False,False,True,3
38,0.7168419673823532,0.5414062693185623,182,138,68,1.4332727033247565,1321.0,12.5,3.5,5,27.59,True,False,False,True,3
53,-0.9834720899179267,0.14062393513797736,173,156,54,0.3303475453135875,962.0,32.2,1.8,3,17.6,False,False,True,False,2
40,-0.7509505094324181,-1.3021924679121264,174,136,63,-1.9351203468174636,415.0,34.4,2.2,2,23.87,False,False,False,True,1
33,0.028965625112724307,0.3009368688102113,192,145,66,-0.3254457918822435,834.0,25.9,1.5,4,23.95,False,False,True,False,2
56,0.5327623828313252,-0.7410972000593093,184,141,52,-0.7427688246432262,705.0,20.2,2.9,4,31.84,True,True,False,False,2
59,0.21304520966375157,1.583440338188081,180,127,53,-1.6072236782195484,453.0,28.1,2.7,3,21.16,True,False,False,False,1
56,0.7459071649430414,-0.3403148658787245,176,152,65,1.5226990674878245,1332.0,10.5,3.5,5,31.53,True,False,False,True,3
31,-1.4969572468234238,0.3009368688102113,182,121,65,0.5986266378027905,883.0,34.9,2.2,3,13.78,False,False,True,False,1
48,0.4988529856771891,0.7818756698269131,176,149,70,1.9102133121944511,1401.0,13.1,3.5,5,25.33,True,True,False,False,3
22,0.24695460681788833,-1.6228183352565944,173,166,74,0.5688178497484345,1204.0,31.5,2.3,3,34.06,False,False,True,False,2
52,-0.373102941143467,-1.6228183352565944,188,139,53,0.032259664770027965,794.0,27.0,2.3,4,28.52,False,False,False,False,2
40,0.15975901413582286,1.583440338188081,179,137,68,-0.3850633679909554,851.0,22.4,3.7,4,20.86,True,False,False,True,2
46,-0.16964655821864777,2.224692072877017,189,162,66,1.70155179581396,1467.0,13.3,3.5,5,21.07,True,True,False,False,3
28,-0.5426499269141505,-0.9815666005676585,178,129,62,-0.4744897321540226,710.0,34.1,1.7,3,24.37,False,False,True,False,2
35,-0.47967533219932507,0.14062393513797736,198,143,71,-0.6831512485345144,810.0,29.8,2.7,4,21.04,True,True,False,False,2
29,-0.9059648964227571,-1.6228183352565944,172,123,72,0.6582442139115023,910.0,27.0,2.0,3,23.76,False,False,True,False,1
26,0.1355380161685824,0.5414062693185623,177,156,73,-0.2658282157735316,1004.0,21.3,2.7,3,23.84,True,False,True,False,2
27,1.5887978942030092,1.102501537171381,182,123,50,0.24092118115051966,907.0,20.6,3.1,2,30.76,True,False,False,False,1
34,-0.2519979513072647,-1.7831312689288283,192,132,61,0.3303475453135875,904.0,33.7,2.1,4,30.4,False,False,False,False,2
55,-0.4893637313862214,1.102501537171381,198,144,53,0.30053875725923157,969.0,22.9,2.9,4,18.35,True,False,True,False,2
24,-0.6879759147175931,-1.7831312689288283,199,132,60,-0.027357911338683948,825.0,25.0,2.0,3,26.4,False,False,False,True,2
30,1.9278918657443755,1.503283871351964,177,137,54,0.032259664770027965,957.0,22.2,3.7,3,31.08,True,True,False,False,1
57,-0.5668709248813909,-1.6228183352565944,168,143,51,-1.0110479171324296,592.0,28.4,2.6,3,26.79,False,True,False,False,1
59,-0.14058136065795881,-0.3403148658787245,192,121,66,-0.2658282157735316,637.0,34.9,1.9,3,25.05,False,False,False,False,2
26,1.8358520734688615,1.4231274045158473,191,167,57,0.032259664770027965,937.0,25.2,2.2,2,30.89,True,False,False,True,1
44,-0.07276256634968598,-0.5006277995509585,176,152,55,0.4197739094766547,958.0,27.0,2.5,2,26.16,False,False,True,False,1
19,-0.8090809045537953,-0.09984546537037356,178,138,70,-1.9351203468174636,463.0,23.3,3.7,3,16.27,True,False,False,False,1
22,0.610269576326495,1.4231274045158473,186,128,58,1.9400221002488072,1345.0,11.7,3.5,5,23.88,True,False,True,False,3
46,-0.6879759147175931,-0.3403148658787245,165,147,62,-0.29563700382788755,844.0,20.2,2.5,4,21.05,True,False,True,False,2
54,0.09678441942099715,-0.01968899853425658,194,154,60,-0.8620039768606501,672.0,26.4,1.9,3,25.55,False,False,False,False,1
55,0.1306938165751339,0.060467468301860394,196,158,65,0.032259664770027965,768.0,32.0,2.6,3,25.49,False,False,False,True,1
36,1.0753127372975113,1.102501537171381,193,129,65,0.3303475453135875,972.0,21.2,3.2,3,27.69,True,True,False,False,1
25,2.2766742364726373,0.8620321366630301,179,120,51,-0.6533424604801583,686.0,22.3,2.5,3,36.01,True,False,False,False,2
18,-0.4021681387041559,-1.3823489347482434,184,161,59,0.47939148558536665,1143.0,28.5,2.2,3,27.18,False,False,False,True,2
39,0.5666717799854619,1.3429709376797303,163,140,61,-1.4581797379477686,593.0,27.6,3.6,2,23.88,True,False,True,False,1
34,-0.27137474968105735,-0.3403148658787245,169,128,57,-1.7562676184913277,472.0,25.8,3.4,2,24.09,True,False,False,False,1
24,-1.017381487072063,-1.2220360010760094,169,166,60,0.09187724087873987,1071.0,31.9,2.4,2,21.34,False,True,False,False,1
42,-0.4990521305731177,0.3810933356463283,183,134,59,0.18130360504180776,876.0,25.7,3.3,3,20.2,True,True,False,False,2
21,0.1306938165751339,-0.5807842663870754,180,154,62,-0.3552545799365995,878.0,31.8,1.7,3,28.03,False,False,True,False,2
53,-0.6104687212224236,-0.7410972000593093,170,124,74,-2.143781863197955,331.0,20.0,3.4,3,22.96,True,False,False,False,1
23,-0.2810631488679537,-0.9014101337315416,186,160,66,0.24092118115051966,1072.0,34.3,1.8,2,26.16,False,True,False,False,1
48,2.0005548596460967,1.102501537171381,175,141,56,0.30053875725923157,949.0,21.1,3.6,3,33.21,True,False,False,False,1
36,0.6974651690085605,-0.09984546537037356,185,160,73,1.820786948031384,1646.0,12.0,3.5,5,30.09,True,True,False,False,3
56,-0.2859073484614015,-1.1418795342398924,189,142,52,0.5688178497484345,927.0,32.7,1.9,2,27.12,False,False,True,False,1
44,2.4801306193974573,1.0223450703352641,175,126,69,0.27072996920487563,842.0,24.4,3.5,4,36.46,True,False,True,False,2
27,-0.9980046886982707,-1.1418795342398924,166,142,62,0.0024508767156720085,895.0,34.5,1.8,4,21.23,False,False,False,False,2
43,-0.6007803220355273,1.2628144708436133,175,163,68,-0.6831512485345144,831.0,24.7,2.9,3,17.32,True,False,False,True,1
36,-1.2063052712165385,-0.3403148658787245,194,144,56,-0.08697548744739586,886.0,33.7,1.6,3,17.25,False,False,False,True,1
56,-0.16964655821864777,-0.18000193220649052,175,146,58,0.09187724087873987,848.0,33.1,2.3,2,17.51,False,False,True,False,1
20,-0.048541568382445534,0.060467468301860394,199,160,68,0.032259664770027965,1016.0,34.8,2.5,3,24.26,False,True,False,False,2
30,-0.15511395943830295,-1.3021924679121264,171,125,62,-0.6831512485345144,644.0,34.3,2.4,4,28.93,False,False,False,True,2
45,-1.0222256866655113,1.2628144708436133,194,153,71,-0.5341073082627346,818.0,29.0,2.9,4,14.85,True,False,True,False,2
37,-0.16964655821864777,0.3810933356463283,180,128,57,0.30053875725923157,957.0,27.3,2.1,4,24.35,True,True,False,False,2
45,-1.5696202407251452,-0.09984546537037356,195,168,71,0.6284354258571464,1111.0,28.7,2.6,2,16.5,False,True,False,False,1
25,-0.8865880980489649,0.3009368688102113,176,152,67,0.8967145183463501,1186.0,15.5,2.7,4,17.85,False,False,False,True,3
58,-1.1578632752820577,-0.42047133271484144,191,125,72,0.36015633336794284,776.0,31.9,2.3,4,17.82,False,False,True,False,2
56,-1.2256820695903312,1.182658004007498,165,156,51,-1.726458830436972,525.0,29.8,3.3,3,13.81,True,True,False,False,1
18,0.46494358852305234,1.904066205532549,183,150,67,1.70155179581396,1510.0,13.6,3.5,4,21.66,True,True,False,False,3
20,2.2718300368791895,0.060467468301860394,186,153,67,-0.7427688246432262,850.0,29.3,3.4,3,40.26,True,False,False,False,2
30,2.3251162324071184,2.224692072877017,179,160,60,-0.0571666993930399,1091.0,28.0,3.3,4,30.4,True,False,False,False,2
45,-0.0291647700086529,0.22078040197409435,184,148,50,-0.3552545799365995,759.0,26.6,2.0,4,23.84,False,False,False,True,2
42,-0.7800157069931067,-0.42047133271484144,161,133,63,0.032259664770027965,1053.0,16.2,2.7,5,20.62,False,False,False,False,3
50,-1.4969572468234238,-1.5426618684204774,168,155,65,0.032259664770027965,983.0,28.4,2.4,4,18.24,False,False,True,False,2
55,2.7271847986633104,0.060467468301860394,187,155,60,-1.696650042382616,529.0,21.7,3.1,3,43.4,True,False,False,True,1
23,1.6953702852588666,1.583440338188081,197,134,50,-1.1004742812954973,656.0,25.8,3.5,2,29.46,True,False,False,True,1
49,0.7265303665692487,2.224692072877017,162,127,56,0.032259664770027965,1150.0,14.9,3.5,4,22.15,True,False,False,False,3
38,-1.1578632752820577,-1.7029748020927113,179,145,65,-0.027357911338683948,906.0,32.6,2.5,3,21.8,False,True,False,False,1
33,-0.8333019025210358,-1.4625054015843604,165,155,63,-0.5937248843714464,822.0,29.2,1.5,3,23.78,False,False,True,False,1
38,-1.2935008638986043,0.14062393513797736,198,167,64,-0.6831512485345144,946.0,20.0,2.6,4,15.49,True,False,True,False,2
28,-0.11151616309727055,-0.42047133271484144,192,140,63,0.5986266378027905,1022.0,28.1,1.5,4,25.57,False,False,True,False,2
54,-0.09698356431692642,1.102501537171381,160,147,70,-0.3552545799365995,830.0,25.3,2.2,3,20.7,True,False,False,True,2
53,0.4213457921820193,-0.9014101337315416,196,123,60,1.820786948031384,1139.0,11.6,3.5,5,31.75,True,False,True,False,3
52,-0.14542556025140732,-0.2601583990426075,165,135,65,0.30053875725923157,826.0,26.1,2.2,3,24.72,False,True,False,False,1
36,1.7535006803802438,-0.8212536668954246,193,141,68,-1.249518221567277,651.0,24.4,3.5,3,41.84,True,True,False,False,1
37,-0.004943772041412454,-0.2601583990426075,174,131,66,-2.143781863197955,354.0,27.5,1.6,2,25.73,False,False,False,False,1
35,0.5812043787658061,1.0223450703352641,185,135,55,1.5525078555421805,1322.0,14.5,3.5,5,25.01,True,False,True,False,3
58,0.04834242348651625,-0.3403148658787245,173,159,60,-0.6831512485345144,737.0,26.0,2.0,4,26.43,False,False,False,True,2
31,-0.16964655821864777,0.6215627361546793,166,157,66,-1.9947379229261755,463.0,25.5,2.6,2,19.51,False,False,False,False,1
32,-0.5329615277272541,-0.7410972000593093,190,161,58,1.2246111869442649,1344.0,15.0,2.7,5,23.56,False,True,False,False,3
48,0.6538673726675274,0.3009368688102113,183,156,67,1.6419342197052482,1398.0,11.6,3.5,5,28.12,True,False,True,False,3
18,-0.16964655821864777,0.9421886034991471,190,148,66,1.4034639152704007,1408.0,13.3,3.5,5,24.31,True,True,False,False,3
20,-0.4506101346386368,0.4612498024824453,188,137,61,1.3438463391616886,1171.0,18.7,2.7,4,20.29,False,False,False,False,3
33,-0.964095291544134,-0.5006277995509585,191,129,72,-0.027357911338683948,806.0,29.5,2.5,3,19.49,False,True,False,False,1
40,-0.5135847293534619,2.224692072877017,176,161,71,0.47939148558536665,1257.0,26.8,2.9,4,15.75,True,False,True,False,2
28,2.654521804761589,1.102501537171381,173,158,71,-0.5937248843714464,921.0,23.6,3.3,4,37.11,True,False,True,False,2
29,0.6974651690085605,1.3429709376797303,199,137,54,1.4630814913791126,1319.0,13.3,3.5,5,24.64,True,False,False,False,3
27,-0.47967533219932507,-1.6228183352565944,195,120,60,-0.20621063966481967,714.0,25.4,2.1,4,27.57,False,False,True,False,2
49,0.4891645864902928,1.182658004007498,183,158,53,0.09187724087873987,1009.0,23.9,2.3,4,23.94,True,True,False,False,2
33,1.4047183096519813,0.22078040197409435,186,140,53,0.032259664770027965,1078.0,27.9,2.2,3,33.5,True,True,False,False,2
25,0.19851261088340744,-1.3823489347482434,184,120,52,-2.113973075143599,330.0,33.0,1.7,2,32.34,False,False,False,True,1
55,0.6732441710413201,1.2628144708436133,191,134,73,0.032259664770027965,789.0,27.2,2.6,4,24.76,True,False,False,True,2
29,0.6490231730740796,1.102501537171381,177,123,72,0.7774793661289262,1028.0,11.0,3.5,4,25.15,True,False,False,True,3
41,0.4455667901492597,-0.5006277995509585,177,139,74,2.118874828574943,1355.0,11.2,3.5,5,30.05,True,True,False,False,3
45,-0.3973239391107074,-0.3403148658787245,196,129,66,-1.4879885260021244,441.0,35.0,2.6,3,23.17,False,True,False,False,1
25,-1.27896826511826,-0.09984546537037356,185,142,56,-1.1004742812954973,632.0,26.0,2.5,2,16.14,False,False,False,False,1
45,-0.74610630983897,-0.18000193220649052,168,160,53,-0.921621552969362,684.0,26.8,2.0,3,20.14,False,False,False,True,1
53,-0.16964655821864777,-1.3823489347482434,194,153,72,-0.2658282157735316,806.0,26.3,2.1,4,30.59,False,True,False,False,2
43,-0.8914322976424127,0.060467468301860394,167,165,62,1.2246111869442649,1240.0,16.6,2.7,5,18.44,False,False,False,False,3
25,-0.4457659350451883,-0.09984546537037356,179,167,61,-0.4148721560453107,935.0,27.1,1.8,3,22.02,False,True,False,False,1
45,-0.004943772041412454,0.14062393513797736,181,152,50,-0.23601942771917564,807.0,30.0,2.3,4,24.28,False,False,False,False,2
45,0.7749723625037297,0.7017192029907962,178,153,70,1.3140375511073328,1287.0,12.4,3.5,5,27.35,True,False,False,True,3
54,0.6248021751068391,0.3009368688102113,189,158,68,0.6582442139115023,1158.0,29.0,3.4,3,27.92,True,False,False,True,2
58,-1.3322544606461888,-0.09984546537037356,187,129,70,0.06206845282438392,743.0,25.3,1.8,4,16.53,False,False,False,True,2
53,-0.24715375171381693,1.984222672368666,194,139,69,0.12168602893309584,894.0,23.2,2.1,3,17.65,True,True,False,False,2
44,1.0171823421761341,0.9421886034991471,170,120,67,0.0024508767156720085,748.0,26.0,3.1,4,27.94,True,True,False,False,2
34,-0.9398742935768936,-1.6228183352565944,190,132,60,-0.3850633679909554,746.0,31.0,2.2,3,23.46,False,False,False,False,1
26,-1.2547472671510194,0.3810933356463283,198,120,69,-0.3254457918822435,759.0,24.8,2.7,3,15.23,True,False,True,False,2
50,-1.0367582854458552,0.9421886034991471,195,124,52,0.36015633336794284,847.0,28.2,3.1,4,15.42,True,False,True,False,2
37,-0.16964655821864777,1.823909738696432,189,135,66,0.956332094455062,1173.0,10.3,3.5,5,23.35,True,False,False,True,3
30,-0.16964655821864777,-0.3403148658787245,182,134,61,0.5986266378027905,1076.0,28.2,2.9,4,35.79,True,False,True,False,2
